group,video_id,publishedAt,author,text,likeCount
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:50Z,@whvuttejvuttej1061,Wow,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:50Z,@laibaiqbal6813,<b>what you lookin&#39; at</b> and Mmmmm part i&#39;m addicted to them,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:48Z,@seempt,"<a href=""https://www.youtube.com/watch?v=4vbDFu0PUew&amp;t=151"">2:31</a> who is this girl?? Badly need her name, for research purposes",1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:48Z,@aespaqueenph1319,trying to be stayc. PHILIPPINES LOVE STAYC❣️❣️❣️❣️❣️❣️,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:47Z,@user-il1ce4qo3r,さくらは世界一！！！！！！！,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:45Z,@notyourbusiness000,I&#39;m fearless 😩,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:45Z,@thuyhangnguyen2018,Sakuraaa,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:44Z,@sungholoop,OMYGODDDDD,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:42Z,@aespaqueenph1319,trying to be stayc. PHILIPPINES LOVE STAYC❣️❣️❣️❣️❣️❣️,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:39Z,@eminecebe1762,OMG 🥵🥵,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:37Z,@kamy2124,Goodnes Sakura💕,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:36Z,@marylee1636,"i like how even though they have 2 members of iz*one, they didn&#39;t make them the sole focus and allowed the other members to shine - really well balanced!",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:34Z,@daniaguayo2849,"Es tan adictiva, la amoo",1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:33Z,@peachy_drink,Congrats on your debut ^^,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:27Z,@sintia9773,KAZUHAAA CANTIKK BANGETTT,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:22Z,@yoongx_5572,CONGRATULAZIONI,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:19Z,@Clara-bp1de,mdsss elas tem muita personalidade e talento,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:19Z,@notyourbusiness000,Go SsamKkura,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:19Z,@kaiitboy,"Não gostei muito, porém que grupo visual",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:19Z,@floreancya7708,WIDIW KEREN BINGITSSSS,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:18Z,@sandiwyne9651,LE_SSERAFIM = Fearless Princesses<br>My girls are the best!!,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:18Z,@aysswx,What you looking at,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:17Z,@darshanliviera7447,Congratulations on your debut. Looking forward for more. You&#39;re all awesome. 💖💖💖,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:17Z,@JVH2510,"Me gusta la cancion, pero realmente esperaba algo que me emocionara mas, aun asi Felicidades por su debut :D",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:15Z,@klyra8211,Huh yunjin..welcome to the new world 😘😘😘,2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:14Z,@gigith28,Please who is the girl with the short hair?,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:14Z,@danielyang6410,기대를 너무 많이 했나..? 쓰읍...<br>이걸 뭐라 해야하나...음..<br>한마디로..............별로임.,3
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:12Z,@taequq2740,THIS IS SO COOL,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:12Z,@vimooniee,Didn&#39;t know hybe debuting a new grp,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:11Z,@317mcc,i like that they didnt go to the experimental music path like most grps these days,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:09Z,@notyourbusiness000,Love you po,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:09Z,@fidyahudzaifah3349,CONGRATULATIONS LE SSERAFIM,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:07Z,@yeahitsme985,Sakura singing? Where? &#39;-&#39;,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:05Z,@pineapple7434,"CONGRATS!!! I THOUGHT THIS GONNA BE RELEASE 5 MINUTES FROM NOW, TURN OUT I&#39;M 5 HOURS LATE 😭 BUT STILL CONGRATULATIONS ❤️",2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:02Z,@ceylin218,asiri iyi ya,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:02Z,@riez45,How old are they for doing this kind of concept? 🤡,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:01Z,@АйданаТилектешкызы-ъ7ш,Сакура и Чевон моя любовь! Как же я рада за вас! Я видела вас с другой стороны! Классный дебют! Желаю успехов! Скучаю по IZONE!,152
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:56:00Z,@notyourbusiness000,ASTIGGGGG,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:58Z,@azzlabubu,Pepole are gonna be so jealous after a few years because they weren‘t that early,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:54Z,@448lilies,ini lagu debut aja udah sekeren ini??!! 🛐🛐,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:53Z,@user-wue8fj3u29d,다른건 모르겠고 기존 모든 걸그룹의 그 어떤 컨셉과도 겹치지 않는건 누구도 부정할수없는 팩트다,48
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:53Z,@ashss2499,"Creo que esta bien el mv para ser un debut, al ser nuevas en la industria y para el público general es importante que sus rostros se vean con claridad durante el video, me gustó mucho la chica de cabello corto y fleco, también destacó la rapera de cabello castaño amarrado en una cola ¿Alguien sabe sus nombres?",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:51Z,@이영서-adp5,"Que Maravilha essa dubut chegou tou muito feliz, agora tem Bts Txt Enhypen e Lá Sserafim!!♡♡",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:47Z,@deanab-se5op,Huh Yunjin hard carried everything<br><br>Poor group,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:45Z,@thienanhnguyen837,"Congratulations Sakura on a successful debut. Shine the way you want, walk the flower path. Debut for the 3rd time, breaking all limits, changing yourself, constantly moving forward. Fighting Sakura &amp; fighting LE SSERAFIM🥳❤",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:44Z,@kantadevi3651,Okay congrats on debut but this song isn&#39;t chatchy but they give Thier all still respect them,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:43Z,@ovitorrsilva,this is a bop,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:43Z,@avee77n,OMGGG,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:40Z,@till25iwillbewaitingforyou,Congratulations for ur debut..! ♡,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:40Z,@eveleein,"Música boa, vou copiar todos os figurinos, carisma natural, bonitas, coreografia chique, gostei",128
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:39Z,@eduardaoliveiracouto554,Parabéns 🎉🎉,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:36Z,@notyourbusiness000,"POTANGINA NAKALIMUTAN KO DEBUT DAY NG PALA NG LESSERAFIM,DAPAT D NALANG AKO NAGTINDA",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:34Z,@nicckni,AAAAAAAAA ISSO ESTÁ PERFEITO!! PARABÉNS MENINAS🤍,3
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:33Z,@TheDiaryofaMom,I can&#39;t see sakura. Her time is so short and quickly,0
