group,video_id,publishedAt,author,text,likeCount
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:10:45Z,@chesterherviemarudo7472,LE SSERAFIM is gonna rule this world! FEARLESS is a bop! Can&#39;t wait for their debut.,46
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:10:14Z,@Tomisinshalewa,Uh oh😁,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:10:06Z,@siyuwish,Aespa next level,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:10:02Z,@snowmien2636,CHAEWON dios están bueno,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:09:22Z,@lilylopez5431,They are gonna end careers dang,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:08:56Z,@bcyi3123,채원님이다 ㅠㅠ,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:08:35Z,@nininukukuku6151,"Idk why people saying this is too short like I get it is short, but do you expect it to be like a minute long lol,  well that’s why it’s called a teaser.<br>We’re getting another teaser as well and their debut is not far away",5
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:07:48Z,@ภัทรพงษ์ทีปานนท์-ฟ7ล,แชร์อะไรก็ไม่น่ารักเท่าแชวอนของเรา  กิ้งๆ,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:05:25Z,@alim-bu7qj,tambah ga sabar😶,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:05:06Z,@Groff-00,Nunggu lebaran + nunggu MV Release,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:04:22Z,@Lladyk95,Oh the girlies are eating! I’m ready,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:04:04Z,@callmedeeeeee,"This teaser teased us alot, too short and captivating..i&#39;m excited to watch full ver.",3
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:02:49Z,@Groff-00,Play - Pause - Repeat again and again😅😅,4
LE SSERAFIM,A4twVWwOueU,2022-04-28T20:00:56Z,@shoonvp9397,Tiene potencial,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:59:51Z,@lilieheavenly6,IM FEARLESS 😩😵‍💫,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:59:24Z,@AngelicAce,"At <a href=""https://www.youtube.com/watch?v=A4twVWwOueU&amp;t=9"">0:09</a> its the same move that Garam did in her introduction video! (<a href=""https://www.youtube.com/watch?v=A4twVWwOueU&amp;t=12"">0:12</a>)",3
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:59:08Z,@seokjinnie92.,En espera de su debut🥰❤,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:59:04Z,@aabbeellaabbeell,TRUE FACT: LE SSERAFIM INVENTED MOTOMAMI CONCEPT,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:57:57Z,@sanapink7712,divas que vão servir muito,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:57:09Z,@Caroacqe,ESTAMOS A NADA,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:55:10Z,@julisone7548,Queens lesserafim,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:52:32Z,@akizyli,HERMOSASS,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:49:10Z,@غيمة-ب6ظ,I just realized that their logo  is like wings  stands for le seraphim  angels!!,7
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:48:52Z,@ruanoground8473,LENDAS,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:47:02Z,@wowo7199,Omg ya quiero verlo!!,0
