group,video_id,publishedAt,author,text,likeCount
H1-KEY,imUUYMi2FXw,2022-01-05T14:40:25Z,@popeyeolive1932,"Keep fighting, you can do it ... Sitala 💃",9
H1-KEY,imUUYMi2FXw,2022-01-05T14:40:20Z,@สรสิทธิ์กลิ่นลูกจันทร์,เชี้ยเพลงดือมากกก สนับสนุนตลอดไป On the ground rosé อะ,1
H1-KEY,imUUYMi2FXw,2022-01-05T14:39:51Z,@crowsdew5951,ผมรักเขา รยูจิน itzy 💚,1
H1-KEY,imUUYMi2FXw,2022-01-05T14:39:43Z,@rainyseason5867,ลูกหนังเอวลอย+ปั่นจักรยาน อืมมมมเหมือนเคยเห็นที่ไหนมาก่อนนะ??,2
H1-KEY,imUUYMi2FXw,2022-01-05T14:39:34Z,@benchamadrimteerakul6096,รักมา 15 ปีแล้วค่ะ Super Junior,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:39:31Z,@namputhanachat9615,dictator left❌❌❌⚔️💣🔪🪓,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:39:26Z,@alexx8582,"Por lo menos tomen en cuenta a las otras chicas y solo ignoren a sitala, las otras chicas también se esforzaron para debutar.",0
H1-KEY,imUUYMi2FXw,2022-01-05T14:39:11Z,@everyday5561,เริศอยู่นะ 4eve 4ever!!!!!!,1
H1-KEY,imUUYMi2FXw,2022-01-05T14:39:09Z,@bebee7706,เห็นชุดแล้วอยากลุกไปออกกำลังกาย😒,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:39:01Z,@สรสิทธิ์กลิ่นลูกจันทร์,เหลืองเด่นเชียวน้าาา,2
H1-KEY,imUUYMi2FXw,2022-01-05T14:38:51Z,@chidsanupongkunsuwan5633,คีตานางคือผมม่วงใช่มั๊ย,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:38:48Z,@ธีรศักดิ์จันทะรี,😓😓😓😓🥱🥱🥱,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:38:33Z,@สรสิทธิ์กลิ่นลูกจันทร์,อืมมมมมนะตามสภาพ,1
H1-KEY,imUUYMi2FXw,2022-01-05T14:38:32Z,@andabellez9822,รักมากเลยค่ะ ฟังตลอดเลยค่ะ exid,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:38:30Z,@emanoelle_mascarin,Eu não conheço nada sobre o grupo mas eu amei simplesmente tudo!! Debut perfeitooo,4
H1-KEY,imUUYMi2FXw,2022-01-05T14:38:23Z,@foortunecookie_,somehow this song is really unique,26
H1-KEY,imUUYMi2FXw,2022-01-05T14:38:17Z,@Sle3Pyiiz,เอาจริงๆนะวงนี้ไม่พร้อมเดอะไม่มีออร่ามีกลั้นยิ้มกลั้นหัวเราะค่ายเอามาเดได้ไง,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:38:15Z,@chanapar.8309,I hope blackpink comeback soooonn,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:56Z,@papislurpmycvm8121,หูยย เก่งอ่ะ เพลงดีมาก บีทดี ชอบๆ รอเพลงต่อๆไปอยู่นะคะฟ Enhypen🤩🤩🤩🤏🏻🤏🏻🤏🏻🥺🥺,142
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:46Z,@strateprod,Pls guys you can cancel Sitala if you want but don&#39;t cancel the others pls,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:45Z,@zoozaazeed,Awesome ❤❤❤,5
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:44Z,@Ilove2u,🤢🤮,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:41Z,@musicislife2559,No sitala,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:41Z,@inthetian,เพลงปังมากค่ะ Twice,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:38Z,@dorothygel,เดมาจ้างเต้นหน้าตลาดสดเร็ววว,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:37Z,@norisnowri,H1 key ສູ້ໆ✌ ຫ້າມທໍ ນ້ອງເປັນກຳລັງໃຫ້ ສູ້ໆພີ່ໆທຸກຄົນ ຕິດຕາມເພລງຕໍ່ໄປເດິ❤,15
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:21Z,@siriwanpath,เป็นกำลังใจให้นะคะ ภาพรวมดีจังเลยค่ะ,1
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:03Z,@nicech522,4 คนนี้น่ารักมากๆ เลยครับ เก่งด้วย BLACKPINK 🖤💖,0
H1-KEY,imUUYMi2FXw,2022-01-05T14:37:02Z,@dyuwuttipong0044,มาเป็นกำลังใจให้ศิลปินทุกคนเลย และพี่ลูกหนังด้วยครับ🥳❤️,2
H1-KEY,imUUYMi2FXw,2022-01-05T14:36:59Z,@สรสิทธิ์กลิ่นลูกจันทร์,อ้าวววมาแล้วย่ออออคุูณพี่ลิ่ม,1
H1-KEY,imUUYMi2FXw,2022-01-05T14:36:50Z,@immie1376,เพลงดีมากๆๆ ชอบมากๆ เสียงดีทุกคนเลย เป็นกำลังใจให้นะคะ STAYC ! 💕💞💓💗💖💘💝,52
H1-KEY,imUUYMi2FXw,2022-01-05T14:36:43Z,@w00dstucky,แอโรบิคหน้าโลตัส,1
H1-KEY,imUUYMi2FXw,2022-01-05T14:36:38Z,@rainyseason5867,สนับสนุนคนไทย ไปไกลระดับอินเตอร์ครับ Blackpink,2
