group,video_id,publishedAt,author,text,likeCount
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:25Z,@GoSeokMatthew,OMG Matthew looks so Handsomeeee,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:21Z,@сашаскзсимп,zb1 fighting,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:21Z,@Haris_24-h7j,We love you Zerobaseone 😘,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:19Z,@abdilah07,Busuk,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:18Z,@Staynnie25,Let&#39;s go 2mʕ´• ᴥ•̥`ʔ,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:15Z,@baborachasleader6826,Super,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:15Z,@Kou-hi8hi,aaaaaa hay quá,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:11Z,@lourdesaguirre6651,I LOVE THEM😍🫰🇦🇷,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:07Z,@kandgay,Congrats on your debut Zerobaseone! 🥀,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:07Z,@melty__cat,9人が花道だけを歩けますように,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:05Z,@ngocbao507,"So good, so wonderful ❤ The scenes the vocal the beauty 😭",0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:05Z,@ziyaa4440,❤❤,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:03Z,@hanisomnia4538,Stan zb1 for better skin,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:02Z,@mdemon1915,Kim Ji woong ❤❤❤❤😊,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:02Z,@dwcera3355,We need to give this debut the praise it deserves Zeroses,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:59:01Z,@CandyyMin,ZEROSES !! PAY ATTENTION HERE !! STR€@M SMART EVERYONE !! LET&#39;S MAKE THE DREAM COMES TRUE !! ZEROBASEONE FIGHTING ZEROSE FIGHTING,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:57Z,@ariadnaraya9601,❤😍nice,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:56Z,@bosgotnojams,We&#39;re in for a very fun ride. CONGRATULATIONS ZEROBASEONE!!! 🎉🖤,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:56Z,@sosfroggywoggy,우와,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:56Z,@wwndu,행복하다 🎉,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:55Z,@Kekekekenn,Beautiful mv,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:50Z,@kimjiwoong-fq3mw,LET&#39;S GO 2M,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:50Z,@melty__cat,ゼベワンデビューおめでとう大好きです,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:50Z,@Cwn179rw,I LOVE YOU ❤,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:48Z,@cchocomilk,zhanghao cute,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:46Z,@angelatt938,김지웅 개 잘생겼어ㅠㅠ,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:45Z,@navisafebri8307,Aaaaaaa zb1 kajjjaaa,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:37Z,@marlenyyupanquiorellana939,TEMAZO,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:35Z,@steves1048,😭it finally happened,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:33Z,@Haris_24-h7j,2M let&#39;s go!!!!,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:32Z,@urfav.kim11,selamat atas debut kalian!!,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:30Z,@qilaa1013,Zb1 you can do itttt,3
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:28Z,@lnkhanifah4238,Lets go🎉,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:25Z,@doyouknowmomo_03,Let’s go 2M!!,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:22Z,@ku...ha_n,全部好きだ。,3
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:18Z,@落合花鈴-l1b,ゼベワンデビューおめでとう！ 9人が花道だけを歩けますように 2年半全力で推します！！,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:12Z,@misskokosang,ขึ้นไปอีกลูกกกก​ zb1❤❤❤,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:11Z,@flwrs4jungwon,OMGG,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:05Z,@skyyy_041i,コンセプト好きすぎる！！ZB1デビューおめでとう！！！,3
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:01Z,@rofikmaulanamansur5087,Terakhir sebelum tidur,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:58:01Z,@tt_jj3502,Congratulations with debu 🎉🎉🎉🎉,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:56Z,@kimjiwoong-fq3mw,visual kings,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:56Z,@nurfadillahsukman5893,"Congratulations to you, We will always faithfully support you 🎉🎉 AKU CINTA KALIAN🤩❤️",1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:55Z,@areumdawoz,their visual is top notch :*,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:48Z,@lucinepiece,Yokk bisa yokkk 5M,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:42Z,@sintia3345,Zerose semangat demi kemenangan music show salah satu keinginana jebewon,3
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:39Z,@heebster,1:17 𝓡𝓲𝓬𝓴𝔂 AHHHHHHHHHHH SIR,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:39Z,@titipip,"why this song is so good, catchy and the visual, vocal,etc are SO INSANE!!!! IM JUST IMPRESSED ZB1. I will be your fan",3
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:35Z,@anna.7760,VAMOS POR ESOS 2M,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:33Z,@kimjiwoong-fq3mw,5TH GEN LEADERS,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:32Z,@selma1420,Love you the mv is so beautiful ❤️,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:32Z,@Sangw22,Monster rookies,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:30Z,@ranaconflow8919,ZE_ROSE y Zb1 fighting!!!,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:26Z,@shirleylopeztorres1738,"La canción esta muy linda ya se convirtió en mi favorito, vamos tenemos que apoya a los chicos y también me siento orgullosa de estar en el fandom",107
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:23Z,@Fatim-ep1sy,3 menit berasaaa 3 detik wkwk cepet bangettt KALIAN KEREN ZB1 JJANG 성 한빈 너 진짜 멋지다,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:22Z,@mahilaimeri8310,Couldn&#39;t get my eyes off hanbin and gonwook😍😍and the songs so catchy...welldone boys.totally worth the wait,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:20Z,@adistiaini7306,lets go streaming this mv,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:15Z,@dydcmmatijdwygdaic,"THIS ONLY CONFIRMS OUR GAME THEORIES FOR THE ZB1 LORE!!!!!!!!! BUT AMAZING SONG AND JIWOONG AND GUNWOOK&#39;S RAP???? I MELTED, STOPPP-",1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:14Z,@choarmi,NEOEGE JULGE !!!!!!!!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:14Z,@ZH-Stan,Such a catchy debut song ily ZB1,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:11Z,@IsabellaH20,SO HAPPY FOR U MY LOVES❤,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:10Z,@tomcha6162,ファイティン🎉🎉,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:04Z,@isabelhuamanvilcatoma5307,I love it ❤❤❤ Enjoy the song from start to finish. ❤❤❤,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:04Z,@syfaa__101,soty!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:04Z,@jebetans,LOVE,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:03Z,@IsabellaH20,IM SO PROUD TO SAY I WAS A PREDEBUT STAN,6
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:57:03Z,@nanaayaaa,WE CLOSE TO 2M KEEP STR3AMING GUYS,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:54Z,@thamnguyenthi7141,visual gây mê quá trời quá đất,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:54Z,@monzerokids,Beautiful song! Watching over and over again!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:53Z,@もも-j7z,デビューおめでとう！ いっぱい準備してくれてありがとう！ たくさん応援します！,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:49Z,@tresiearenzie8799,Selamat untuk debut nya ganteng gantengku,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:48Z,@cecerlin5767,ZB1 WE CAN WIN!,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:46Z,@cantremember_m,Finally...my boys debuted,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:45Z,@ferriswheeling,LETS GOO,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:44Z,@renkaar,soty roty secured!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:41Z,@04kimka,KIM GYUVIN! KAMU MELAKUKAN NYA DENGAN BAIK!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:37Z,@7Bangs7,Idk why this song makes me emotional a bit I’m addicted and def NOT disappointed with their debut And the visuals are amazing,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:36Z,@nuriliya6698,Semangat streaming zerose &lt;3,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:33Z,@suamimbakiu717,yuk bisa yuk💙💙,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:32Z,@somianagrande,keep going zeroses! let&#39;s increase the vuuuuz,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:27Z,@hyoro5846,1:14 HELLO?!?!!?,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:24Z,@jungwoo31f,Gtuvin te amo guapo,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:18Z,@oeh4631,ZHANG HAO CENTER WAS THE BEST DECISION EVER MADE ON THIS EARTH,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:15Z,@azure3573,ZB1 ON TOP!!,1
